id,longitude,latitude,EVI_mean,Map_world_cover,NDVI_mean,Presence,RIX,aspect,bio02,bio06,bio07,bio08,bio14,bio15,bio19,corr,cov,cti,elevation,entropy,geom,homogeneity,pielou,power_density_10,random,range,slope,spi,tpi,vrm,wind_speed_50,world_cover_Bare_sparse_vegetation,world_cover_Cropland,world_cover_Grassland,world_cover_Shrubland,world_cover_Tree_cover
160,71.91969,42.82973,0.2715499997138977,30,0.5579500198364258,0,0.4175516664981842,356.64361241904555,116,-164,411,37,14,45,102,261,1384,-3.105289936065674,2046,28787,7,2467,9748,153.06411743164062,0.3408576420582796,1749,34.14997100830078,0.022272923961281776,-13.729660034179688,0.013967194594442844,4.575967788696289,0,0,0.6666666666666666,0.3333333333333333,0
163,71.51218,42.20634,-0.01140000019222498,100,-0.003449999960139394,0,0.3648330271244049,65.15779270344991,107,-226,402,-32,24,44,166,2674,2558,-2.026486873626709,3216,28419,6,2461,9643,380.4490661621094,0.978672822428778,992,16.436296463012695,0.012034662999212742,-6.68037748336792,0.006976225413382053,7.967352867126465,0.3333333333333333,0,0,0,0
166,71.38429,42.22135,-0.013000000268220901,80,-0.007899999618530273,0,0.5107744336128235,3.434502648806319,104,-255,399,-64,27,43,184,1337,2569,-2.8474295139312744,3627,22678,5,5331,9090,494.7999572753906,0.5352098758555298,592,17.02723503112793,0.00692798150703311,-0.9543114900588989,0.01779203489422798,8.413902282714844,0.8888888888888888,0,0,0,0
167,71.34755,42.23113,0.022700000554323196,60,0.02044999971985817,0,0.3666406571865082,29.52539033411472,105,-246,400,-56,26,44,181,871,2255,-4.64076042175293,3596,25580,5,3706,9115,290.1126403808594,0.7519525942611396,607,34.9715576171875,0.005070486105978489,13.292923927307129,0.026042122393846512,7.130990982055664,1,0,0,0,0
168,71.40317,42.20024,-0.07665000110864639,80,-0.04919999837875366,0,0.3847886621952057,10.91503435596924,106,-238,400,-47,25,44,176,2622,4343,-0.012778766453266144,3611,26451,7,4277,9406,354.6666564941406,0.8862531012416567,639,9.055929183959961,0.025492118671536446,-8.897013664245605,0.013859448954463005,7.775413513183594,0,0,0,0,0
169,71.39116,42.2066,-0.1400499939918518,70,-0.05689999833703041,0,0.43536221981048584,8.088086770974288,104,-257,399,-67,27,43,185,4945,5373,-2.4220829010009766,3692,26599,7,4076,9472,571.3785400390625,0.4253440495487415,763,24.909202575683594,0.020711176097393036,-13.831199645996094,0.019549356773495674,8.059004783630371,0,0,0,0,0
170,71.34103,42.21245,-0.05460000038146973,80,-0.03319999948143959,0,0.3641726076602936,322.6715769101457,105,-248,400,-57,26,43,183,1778,4373,-3.8001160621643066,3738,27080,7,3910,9382,123.69033813476562,0.4031320858403329,730,39.20585250854492,0.01855037733912468,-9.626141548156738,0.036051444709300995,6.518949508666992,0.2222222222222222,0,0,0,0
172,71.22335,42.23505,-0.10554999858140945,70,-0.049150001257658005,0,0.39203497767448425,25.301045495055934,105,-249,400,-58,26,43,187,3272,3187,0.6086532473564148,3709,21745,6,5644,8327,321.1803894042969,0.7736725504843989,509,7.22007942199707,0.03537680581212044,-0.830318033695221,0.001614112639799714,7.5285186767578125,0.4444444444444444,0,0,0,0
174,71.16464,42.26707,-0.027049999684095383,30,-0.027950000017881393,0,0.36969998478889465,20.444333497008596,106,-236,401,-44,25,45,182,3509,4187,-2.025548219680786,3449,28493,6,2683,9516,375.82720947265625,0.7020841420405055,1694,9.388372421264648,0.009005644358694553,2.955143451690674,0.0028041016776114702,7.451539516448975,0,0,0.4444444444444444,0,0
175,71.14679,42.29844,-0.0010499999625608325,60,-0.001500000013038516,0,0.444914311170578,300.08753892107916,106,-241,401,-51,25,44,185,3500,2782,-3.3482697010040283,3515,25931,6,4419,9444,1327.4925537109375,0.21844742697730035,702,35.2889518737793,0.018141061067581177,1.7996035814285278,0.0003698104992508888,10.435979843139648,0.8888888888888888,0,0.1111111111111111,0,0
176,71.03195,42.31304,-0.0697999969124794,60,-0.031849998980760574,0,0.5678572058677673,351.9307079640332,103,-268,399,-79,28,43,199,1020,1710,-3.3807520866394043,3808,13922,7,7484,8208,122.41638946533203,0.618111097883542,217,46.246822357177734,0.038779448717832565,-4.174401760101318,0.016065817326307297,6.5037522315979,0.5555555555555556,0,0,0,0
178,70.98663,42.2644,-0.04089999943971634,70,-0.040699999779462814,0,0.33241701126098633,0,106,-235,400,-45,24,45,188,4840,9760,-2.9640231132507324,3399,24287,5,5378,9049,21.28258514404297,0.5734464001968929,471,28.58901023864746,0.01829286478459835,-6.479833126068115,0.0065597547218203545,4.572530269622803,0.5555555555555556,0,0,0,0
182,70.96398,42.30631,-0.005950000137090683,60,-0.006200000178068876,0,0.4772200584411621,57.00172256641922,105,-247,399,-58,26,44,193,3677,2646,-4.1181840896606445,3678,26300,7,3820,9417,204.5961456298828,0.6842584109993755,1080,25.225505828857422,0.004153415095061064,3.5433623790740967,0.026822781190276146,8.406020164489746,0.8888888888888888,0,0,0,0
183,70.11962,41.86705,0.36480000615119934,30,0.5007500052452087,0,0.46588966250419617,169.79776523644134,113,-168,396,19,14,51,208,-127,997,2.3301825523376465,2227,27155,9,3744,9059,178.38385009765625,0.7720491360726821,1072,20.11996841430664,2.177703857421875,-28.878589630126953,0.08180271834135056,3.668351888656616,0,0,1,0,0
184,70.12855,41.87044,0.2847999930381775,30,0.38545000553131104,0,0.4670192301273346,329.7679287645362,113,-170,397,17,15,51,208,2165,1527,-0.3472677171230316,2351,27372,7,3349,9410,39.35475158691406,0.23660682141156553,1681,20.459062576293945,0.6284783482551575,-9.803133010864258,0.025840533897280693,3.4331445693969727,0,0,1,0,0
185,70.14648,41.86756,0.12635000050067902,30,0.1725499927997589,0,0.44977882504463196,8.045565863910328,112,-184,396,3,16,51,212,1427,1650,-1.3328309059143066,2586,28419,9,2321,9458,49.978416442871094,0.8079204167452473,1609,34.92778396606445,0.1388697326183319,-3.540151596069336,0.02145148254930973,4.326803207397461,0.2222222222222222,0,0.7777777777777777,0,0
187,70.19765,41.92946,0.2223999947309494,30,0.31130000948905945,0,0.544988214969635,14.869485691288709,113,-179,397,8,16,50,207,3820,2407,-3.5580050945281982,2476,29816,6,1286,9756,19.596900939941406,0.5765455736513658,2571,29.47533416748047,0.018743108958005905,1.00855553150177,0.0111373420804739,2.521667718887329,0.3333333333333333,0,0.6666666666666666,0,0
188,70.19765,41.89088,0.03680000081658363,100,0.03505000099539757,0,0.48061931133270264,76.39945941488998,108,-212,395,-26,20,49,220,4415,1763,-3.7707178592681885,3135,29023,7,2645,9440,856.65576171875,0.8706242189540576,1335,28.42953109741211,0.007194860838353634,-9.75829029083252,0.02867112308740616,6.502361297607422,0.2222222222222222,0,0.4444444444444444,0,0
189,70.2258,41.92206,0.014349999837577343,60,0.022099999710917473,0,0.49633264541625977,255.5255858433847,107,-220,394,-35,21,48,221,-109,1299,-4.091723918914795,3510,25313,5,4532,9082,590.5779418945312,0.9048424838897935,596,26.113895416259766,0.004304965492337942,11.448518753051758,0.04435382038354874,5.695163726806641,1,0,0,0,0
190,70.45547,42.1251,-0.008700000122189522,60,-0.009399999864399433,0,0.5473242402076721,356.6241579449053,108,-224,399,-36,22,47,207,3024,1844,-4.19421911239624,3650,21048,6,6130,9425,4960.94580078125,0.5636041229168475,367,41.074615478515625,0.013860673643648624,14.8480863571167,0.036012858152389526,11.578019142150879,1,0,0,0,0
191,70.43882,42.11161,0.053849998861551285,30,0.06069999933242798,0,0.5396278500556946,47.683982248658694,111,-193,399,-4,18,49,198,2413,3005,-2.6545779705047607,2817,28646,6,1752,9652,973.0156860351562,0.8346519467778235,1580,48.587074279785156,0.10148435831069946,-6.292479991912842,0.010337370447814465,6.067293643951416,0.4444444444444444,0,0.5555555555555556,0,0
192,70.41462,42.09492,-0.0052999998442828655,60,-0.0006500000017695129,0,0.5929085612297058,9.25232345793657,110,-202,398,-14,19,49,202,4983,3378,-2.6383957862854004,3279,26091,7,3692,9456,320.63201904296875,0.8653421582285812,1232,24.39145851135254,0.02753176912665367,7.000141143798828,0.039941295981407166,6.6089959144592285,1,0,0,0,0
193,70.4081,42.07454,-0.03125,60,-0.03294999897480011,0,0.45510339736938477,322.0863705182913,107,-226,396,-40,22,48,212,4483,5384,-4.446465969085693,3469,29529,6,2190,9613,444.0881652832031,0.8706754873798855,1800,31.897296905517578,0.0052806599996984005,33.525882720947266,0.04874769598245621,6.6016764640808105,1,0,0,0,0
194,70.43264,42.09225,-0.02329999953508377,60,-0.024049999192357063,0,0.4797581732273102,48.97636222443435,108,-220,398,-32,21,47,207,2407,2109,-4.072314262390137,3372,22412,7,4938,9387,61.9792366027832,0.9547919017830987,416,43.425601959228516,0.015944110229611397,7.901411056518555,0.021621357649564743,4.238330841064453,1,0,0,0,0
195,70.38303,42.07403,-0.04084999859333038,70,-0.04129999876022339,0,0.5186852216720581,35.591202433406,107,-228,398,-41,22,47,213,2333,3496,-3.969986915588379,3382,26877,7,3926,9302,73.62767791748047,0.7654798964138596,786,36.37152099609375,0.010144151747226715,-26.971460342407227,0.033709943294525146,4.587031364440918,0.2222222222222222,0,0,0,0
196,70.5262,42.0883,-0.04179999977350235,70,-0.03909999877214432,0,0.2728441655635834,15.082891043477725,106,-233,397,-47,23,47,211,1632,4322,-0.6432644724845886,3507,22416,7,4406,8545,283.0648193359375,0.7217644014504427,1266,8.793439865112305,0.013418917544186115,-0.42154568433761597,0.006645181216299534,6.819711685180664,0,0,0,0,0
198,70.46886,42.12166,-0.022299999371170998,70,-0.02539999969303608,0,0.5033852458000183,149.0697603798966,105,-244,398,-57,25,46,215,3581,4616,-1.240415096282959,3697,28007,7,3349,9314,327.40887451171875,0.3314859813437626,943,12.062004089355469,0.0224811639636755,-6.31827449798584,0.016623832285404205,7.273426532745361,0,0,0,0,0
199,70.53478,42.15883,-0.03370000049471855,70,-0.03435000032186508,0,0.36927905678749084,19.387522337340748,105,-247,395,-61,26,46,213,2608,5734,-1.4864435195922852,3813,22668,7,4993,9006,257.9045715332031,0.7472912940314094,669,12.624518394470215,0.013162425719201565,-9.675415992736816,0.01596185937523842,7.043785572052002,0,0,0,0,0
201,70.84013,42.31755,-0.007899999618530273,60,-0.0026000000070780516,0,0.4569726288318634,222.03791047276354,108,-221,402,-30,22,46,186,6052,4853,0.938148558139801,3041,29152,9,2328,9716,248.03533935546875,0.8509184244946588,2177,21.90298843383789,0.3716186285018921,-15.369918823242188,0.0479588583111763,4.557300567626953,0.7777777777777777,0,0.2222222222222222,0,0
202,70.80717,42.32593,0.14665000140666962,30,0.2354000061750412,0,0.44993504881858826,299.2868861602167,112,-193,403,-1,18,48,176,2585,2099,-0.6989812850952148,2638,28802,10,1973,9682,10.27513599395752,0.6859833994005471,2134,15.294071197509766,0.17177873849868774,-11.980417251586914,0.018781526014208794,3.369807720184326,0.2222222222222222,0,0.7777777777777777,0,0
203,70.78382,42.3093,0.10970000177621841,80,0.19814999401569366,0,0.5332885980606079,78.59711564861088,113,-180,402,12,17,48,174,4530,1487,3.551818609237671,2500,29327,9,2989,9749,188.0209197998047,0.6092242775309109,1196,7.038697242736816,1.194239854812622,-10.784385681152344,0.02719716727733612,5.168593883514404,0,0,0.3333333333333333,0,0
205,70.65628,42.31108,0.23160000145435333,30,0.27469998598098755,0,0.623845636844635,278.4130806837088,112,-187,401,4,17,48,181,4785,2630,3.3760437965393066,2515,29430,9,1658,9658,183.11477661132812,0.7916192392833336,2639,12.917145729064941,1.8621506690979004,-13.940895080566406,0.0401860848069191,3.763028144836426,0,0,1,0,0
206,70.80829,42.36986,-0.02645000070333481,60,-0.027000000700354576,0,0.4446420967578888,2.2466959267978837,108,-228,401,-38,23,45,188,2814,3787,-4.537841320037842,3431,26574,3,4364,8920,522.6267700195312,0.6496163400473763,691,37.920021057128906,0.0074137174524366856,24.831756591796875,0.042787134647369385,8.31758975982666,0.8888888888888888,0,0,0,0
207,70.80987,42.34601,-0.03970000147819519,60,-0.02250000089406967,0,0.5121377110481262,337.9075653505781,108,-229,401,-39,23,46,190,2686,6133,-2.408906936645508,3240,27524,9,3054,9343,18.58218002319336,0.9789235840392271,2020,29.506317138671875,0.030743660405278206,-27.588058471679688,0.029774468392133713,4.689294338226318,1,0,0,0,0
208,70.81781,42.34278,-0.011649999767541885,60,-0.008849999867379665,0,0.49499642848968506,323.9985982870267,106,-240,400,-50,25,45,194,2559,3555,-2.9558863639831543,3507,24103,7,4677,9000,2587.305419921875,0.6718737425432427,988,20.486305236816406,0.007892296649515629,-17.851634979248047,0.056779325008392334,10.996071815490723,0.7777777777777777,0,0,0,0
209,70.82201,42.36352,-0.05130000039935112,60,-0.05505000054836273,0,0.4618569314479828,67.68216742355176,106,-244,400,-55,25,45,195,1182,2089,-3.8172733783721924,3548,19519,7,6690,7979,1837.548095703125,0.68067065550182,408,25.18524932861328,0.00540861114859581,-3.088649034500122,0.01443034689873457,11.234288215637207,0.7777777777777777,0,0,0,0
211,70.71833,42.33434,-0.06624999642372131,70,-0.047850001603364944,0,0.3883265256881714,351.45203483500194,106,-240,400,-51,25,45,197,4373,5350,-1.9089596271514893,3596,24506,7,5443,9213,200.79197692871094,0.4883816056305379,431,13.210628509521484,0.009404233656823635,-7.7504987716674805,0.002645333996042609,6.340075969696045,0,0,0.5555555555555556,0,0
212,70.68743,42.33028,-0.05169999971985817,70,-0.032099999487400055,0,0.5089994072914124,35.08214587671026,106,-237,398,-49,25,45,198,3983,3139,-2.9852211475372314,3427,26436,6,4396,9546,58.68036651611328,0.4539778647480066,602,30.46319007873535,0.017827117815613747,-18.68879508972168,0.02481689676642418,4.693575859069824,0.1111111111111111,0,0,0,0
213,69.44972,43.51892,0.1776999980211258,30,0.28395000100135803,0,0,312.1903046952865,131,-102,436,110,2,59,83,5983,1484,1.1230958700180054,566,29455,6,3010,9308,109.70452880859375,0.2212474484750787,1140,1.5322463512420654,0.0048054796643555164,-0.5220710039138794,0.00007718693086644635,5.273988246917725,0,0,1,0,0
214,69.4371,43.52365,0.1665000021457672,30,0.273250013589859,0,0,70.07216647483098,131,-103,437,109,2,61,84,2368,616,0.3656674027442932,571,24554,1,4739,9295,111.91304779052734,0.6431265755378325,526,0.8140066862106323,0.02807747758924961,-0.22306782007217407,0.000027039877750212327,5.260807991027832,0,0,1,0,0
215,69.4258,43.49264,0.2824999988079071,30,0.36970001459121704,0,0,140.40726961818817,130,-104,436,108,3,59,86,4198,650,4.166716575622559,613,24715,9,5137,9003,114.52191925048828,0.4772184759260053,609,1.393660068511963,0.0912589505314827,-1.4523060321807861,0.00021459750132635236,5.598962783813477,0,0.1111111111111111,0.8888888888888888,0,0
216,69.61423,43.42335,0.35019999742507935,40,0.4606499969959259,0,0,335.34727135690764,129,-107,432,102,3,57,98,2647,785,1.6955194473266602,724,26763,8,3368,8824,119.27361297607422,0.9223196240508136,992,1.975180745124817,0.011668200604617596,-1.1075507402420044,0.00008882127440301701,6.874642848968506,0,0.4444444444444444,0.5555555555555556,0,0
217,69.68282,43.49624,0.2235500067472458,30,0.32109999656677246,0,0.0033034710213541985,21.497447003670313,129,-112,432,97,4,56,97,242,428,-0.580507755279541,786,19511,7,5254,9252,272.02685546875,0.6741710644029646,395,2.6566667556762695,0.0018911990337073803,-0.5642998218536377,0.00014584165182895958,7.512178421020508,0,0,1,0,0
218,69.65643,43.50678,0.21494999527931213,30,0.31139999628067017,0,0.0008637734572403133,0,129,-113,433,97,4,56,96,667,305,0.5852010846138,782,17753,9,6887,8391,289.73095703125,0.3913817045718745,305,2.3542540073394775,0.004727483727037907,-2.6279187202453613,0.0004401688347570598,7.609836578369141,0,0,1,0,0
219,69.63992,43.51128,0.2126999944448471,30,0.2996000051498413,0,0.0021594336722046137,335.31551447421606,129,-112,433,97,4,57,95,3458,662,0.9734066724777222,781,25222,1,4527,9406,255.03622436523438,0.7485524337264062,522,1.048244595527649,0.0027274840977042913,-0.11792003363370895,0.000008151128895406146,7.537813186645508,0.2222222222222222,0.1111111111111111,0.6666666666666666,0,0
220,69.54966,43.54076,0.14190000295639038,60,0.21645000576972961,0,0.0006963780033402145,125.93767792366774,130,-107,436,105,3,60,87,-697,1167,-1.4898767471313477,659,28580,9,2940,9539,86.68063354492188,0.751937265808895,881,7.849176406860352,0.0054900734685361385,-1.9373952150344849,0.004264003597199917,5.975340843200684,0.6666666666666666,0,0.3333333333333333,0,0
221,69.53882,43.54428,0.13824999332427979,50,0.2076999992132187,0,0.004816047381609678,317.3939870392261,130,-106,437,106,3,58,85,4761,2048,0.650083601474762,622,29180,6,2678,9675,132.04733276367188,0.9332642523719745,1257,2.0591061115264893,0.004438301548361778,0.08962545543909073,0.00014374646707437932,6.152826309204102,0.2222222222222222,0,0.5555555555555556,0,0
222,71.04275,43.13145,0.15369999408721924,30,0.24044999480247498,0,0,270,127,-88,423,121,3,52,87,201,969,-0.29374971985816956,476,28258,1,2697,9390,57.28242492675781,0.7870272968308007,927,0.49527373909950256,0.00027167744701728225,-0.14897401630878448,0.000009068273357115686,3.316887378692627,0,0,0.8888888888888888,0,0
223,71.0317,43.141,0.12174999713897705,30,0.19965000450611115,0,0,295.9405580938919,127,-89,425,121,3,51,87,811,973,-0.9079962968826294,477,27957,1,2618,9523,59.76597213745117,0.9796832800946894,1016,0.9333412051200867,0.00030207092640921474,-0.01421670988202095,0.00002655051684996579,3.3588359355926514,0.2222222222222222,0,0.7777777777777777,0,0
224,70.91756,43.24426,0.19005000591278076,30,0.30320000648498535,0,0,0,128,-89,426,122,3,53,84,-998,684,3.0724074840545654,435,28116,1,2463,9449,57.579383850097656,0.9789490707285493,1083,0.21290011703968048,0.005856743548065424,0.14902596175670624,0.0000030612998216383858,3.717796802520752,0,0,0.8888888888888888,0.1111111111111111,0
225,70.91156,43.25173,0.17790000140666962,30,0.26374998688697815,0,0,53.932175947092105,128,-89,427,122,3,53,84,2895,748,1.317408800125122,433,26758,1,3300,9323,60.76667404174805,0.9825079613274117,938,0.19337916374206543,0.0008346480899490416,0.13871178030967712,8.802421120890358e-7,3.7430613040924072,0,0,1,0,0
227,70.97569,43.83696,0.2321999967098236,30,0.34375,0,0,70.16802447027474,128,-100,437,116,2,53,61,5007,1739,0.09811428189277649,371,28210,1,2898,9478,86.22411346435547,0.8250866939767538,1631,0.21973998844623566,0.00046811584616079926,0.3059968054294586,0.000004687818091042573,5.419813632965088,0,0,0.7777777777777777,0.2222222222222222,0
228,70.97015,43.82306,0.24914999306201935,20,0.3483000099658966,0,0,270,128,-100,437,116,2,54,61,4803,1089,-0.07409486174583435,371,27209,1,3359,9184,88.03218841552734,0.4202164553768819,1273,0.11439159512519836,0.00015811083721928298,0.1307404488325119,3.256174920807098e-7,5.392838001251221,0,0,0.5555555555555556,0.4444444444444444,0
229,70.96917,43.80279,0.24175000190734863,30,0.30489999055862427,0,0,125.81930472263348,128,-100,437,117,2,54,62,3358,1030,10.684530258178711,370,28189,1,3251,9408,86.26798248291016,0.655274320726074,1076,0.060753144323825836,42.63291931152344,-0.14854279160499573,6.184679364196199e-7,5.322578430175781,0.3333333333333333,0,0.5555555555555556,0.1111111111111111,0
231,70.93246,43.6979,0.12939999997615814,60,0.21330000460147858,0,0,180,128,-100,435,116,2,52,67,1478,526,2.6080870628356934,425,22208,1,5976,8757,85.4284439086914,0.759966514788901,402,0.41012299060821533,0.02387929894030094,-0.47698816657066345,0.00002300269261468202,5.4290008544921875,0.2222222222222222,0,0.7777777777777777,0,0
232,70.93098,43.68603,0.14339999854564667,30,0.2273000031709671,0,0,160.9287340129509,128,-100,434,116,2,53,67,1822,525,5.124063491821289,433,24088,1,4965,8721,90.77037048339844,0.483896024039167,473,0.45143669843673706,0.05660286545753479,-1.1157928705215454,0.00007078722410369664,5.508512020111084,0,0,1,0,0
233,70.9273,43.65247,0.13615000247955322,30,0.2276500016450882,0,0,54.112581351498456,127,-100,433,114,3,54,69,-387,385,3.324753999710083,460,20808,1,5736,9470,93.92835235595703,0.3638812052589059,294,0.6549810171127319,0.0171620175242424,0.04672957956790924,0.000012695564691966865,5.5457892417907715,0,0,1,0,0
234,70.92669,43.66613,0.1371999979019165,30,0.2186499983072281,0,0,305.8811245482218,128,-100,434,115,3,53,69,1633,416,2.523632526397705,446,23080,1,5635,9458,83.59329223632812,0.5021530561968109,297,0.837736964225769,0.018407480791211128,-0.19635111093521118,0.000017535743609187193,5.502459526062012,0,0,1,0,0
235,70.92616,43.61491,0.15365000069141388,60,0.22994999587535858,0,0,204.72179831139528,127,-99,433,115,3,52,70,403,453,0.19762533903121948,440,19312,6,6558,8260,87.4429931640625,0.9951710707159748,329,1.7559882402420044,0.0028910930268466473,-0.5344257950782776,0.000027432190108811483,5.344435214996338,0.2222222222222222,0,0.7777777777777777,0,0
236,70.922,43.6049,0.1451999992132187,30,0.2407499998807907,0,0,305.90879915038147,128,-97,433,118,2,54,70,3396,578,3.2758660316467285,417,22993,1,5620,9421,82.58484649658203,0.5736874946684565,434,0.7538530826568604,0.03405195474624634,-0.17629681527614594,0.000005834584499098128,5.248000621795654,0,0,1,0,0
237,70.89834,43.538,0.1445000022649765,30,0.22405000030994415,0,0,305.93893227627296,128,-95,433,120,2,53,73,3847,1657,3.058267116546631,398,28403,1,3048,9550,81.40550994873047,0.2083164177746527,1036,0.2196381539106369,0.44627276062965393,0.08739306032657623,0.0000031395495625474723,4.845035076141357,0,0,1,0,0
239,70.86874,43.51727,0.11514999717473984,30,0.1762000024318695,0,0,160.97834900489912,128,-94,433,120,2,53,73,46,1054,0.8225311636924744,401,26121,1,3552,9311,78.6128158569336,0.5223811383366603,642,0.18043212592601776,0.0025384179316461086,-0.04738513007760048,0.0000012892978702438995,4.69144344329834,0,0,1,0,0
240,70.1009,43.75541,0.11124999821186066,30,0.1627500057220459,0,0,79.76413796909011,130,-97,439,119,2,59,71,5408,1207,-1.1337358951568604,363,28651,6,3878,9550,88.58789825439453,0.620210362601714,843,2.253490924835205,0.0010154824703931808,0.6263797283172607,0.000034048265661112964,5.174000263214111,0,0,1,0,0
241,70.10914,43.75249,0.11474999785423279,30,0.16120000183582306,0,0,0,130,-97,439,119,2,59,71,2394,677,1.5145221948623657,350,23138,1,5031,9643,72.15956115722656,0.7758257765854333,435,0.30970364809036255,0.0033814229536801577,0.003581095952540636,0.000017203112292918377,4.918735027313232,0,0,1,0,0
242,70.18468,43.80446,0.1298999935388565,30,0.19619999825954437,0,0,109.84218673449955,130,-98,440,118,2,57,68,-458,274,-0.5203151702880859,341,13553,1,7458,7561,84.66876983642578,0.8068541546013868,199,0.42701491713523865,0.0001832798880059272,0.393413782119751,0.000035150322219124064,5.149045944213867,0,0,1,0,0
244,70.53438,43.79325,0.17704999446868896,30,0.2551000118255615,0,0,70.15441119818836,129,-98,440,118,2,54,66,5094,1930,1.0671515464782715,345,29186,1,2130,9825,68.02291107177734,0.6547736122816405,1703,0.22683583199977875,0.00855274684727192,0.22501559555530548,0.0000011725235253834398,4.973507881164551,0,0,1,0,0
245,70.51204,43.6788,0.11145000159740448,30,0.17010000348091125,0,0,100.2487821590004,129,-97,435,117,2,56,72,1252,658,-0.9399077296257019,400,25479,1,4844,9097,65.3738021850586,0.5138013372805513,518,1.3589773178100586,0.0004720011493191123,0.27641230821609497,0.000018974364138557576,4.856799125671387,0,0,1,0,0
247,70.52009,43.70425,0.11379999667406082,30,0.18084999918937683,0,0,90,129,-98,436,118,2,56,72,3630,780,4.285520076751709,396,22545,8,4997,9061,74.0082778930664,0.5802002867920932,502,0.7434877157211304,0.038653988391160965,-0.8659873604774475,0.00006478394061559811,4.951691150665283,0,0,1,0,0
249,70.25615,43.58749,0.12219999730587006,30,0.17624999582767487,0,0,0,130,-94,436,120,2,57,77,3274,725,5.023093223571777,362,26648,1,4747,8866,71.10037994384766,0.6575342576881698,456,0.09803405404090881,0.023447148501873016,-0.397381991147995,0.00001555438393552322,4.380159378051758,0,0,1,0,0
250,70.24267,43.6105,0.11614999920129776,30,0.1704999953508377,0,0,24.719988789656142,130,-93,436,122,2,56,76,3283,498,0.6507480144500732,351,21810,1,6337,9416,72.92098236083984,0.9337618269466315,325,1.1653809547424316,0.0034019015729427338,0.46318838000297546,0.00001659745794313494,4.413270473480225,0,0,1,0,0
251,70.3302,43.54992,0.12290000170469284,60,0.20194999873638153,0,0,180,129,-93,434,120,2,56,80,3542,1215,4.858585834503174,382,25632,1,3845,9535,67.62592315673828,0.36499446800701785,805,0.09685782343149185,0.02266721986234188,-0.1885930746793747,0.000011248926966800354,4.509943008422852,0.4444444444444444,0,0.5555555555555556,0,0
252,70.31544,43.56528,0.11620000004768372,30,0.19644999504089355,0,0,90,130,-94,435,120,2,56,78,-548,340,0.08302795886993408,391,18987,1,6284,8665,75.01036071777344,0.7028116802276956,273,0.7200968265533447,0.001035254099406302,0.15001000463962555,0.000009728408258524723,4.55495548248291,0,0,1,0,0
253,69.52105,43.72211,0.10965000092983246,30,0.14920000731945038,0,0,90,132,-97,441,119,2,60,68,4076,492,2.0660881996154785,363,17276,1,7268,8218,156.4483184814453,0.23710294546044275,296,0.481825053691864,0.002950645750388503,-0.3479367196559906,0.000018327546058571897,5.075438976287842,0,0,1,0,0
256,70.0075,43.41001,0.2085999995470047,30,0.32545000314712524,0,0.013450435362756252,34.538569125934494,129,-102,430,108,3,56,96,3887,1540,2.6333789825439453,633,28579,1,2767,9564,128.9265899658203,0.574298189905201,1055,1.4601532220840454,0.017645908519625664,0.4802161753177643,0.00008411661838181317,5.531296730041504,0.2222222222222222,0,0.7777777777777777,0,0
257,70.00806,43.41152,0.2085999995470047,30,0.32545000314712524,0,0.012183145619928837,45.91434977800593,129,-102,430,108,3,56,96,3887,1540,0.8612321019172668,624,28579,7,2767,9564,110.52273559570312,0.287941133891212,1055,2.221666097640991,0.006027536932379007,-1.0820833444595337,0.0002280161716043949,5.472383975982666,0.3333333333333333,0.2222222222222222,0.4444444444444444,0,0
258,69.98241,43.42378,0.17835000157356262,30,0.28005000948905945,0,0.012640903703868389,0,129,-101,431,108,3,58,96,966,622,5.647402286529541,623,23420,1,5134,9766,168.29318237304688,0.9605207406139625,390,0.2993243932723999,0.06475573033094406,-0.2724403738975525,0.000012447291737771593,5.809927940368652,0,0,1,0,0
259,69.97198,43.42235,0.1607999950647354,30,0.2512499988079071,0,0.02327662520110607,204.65233000190486,129,-101,431,108,3,58,96,259,1154,4.329117774963379,622,25842,9,3826,8996,205.2266845703125,0.4262127984489712,772,1.5971558094024658,0.10806597769260406,-2.21954607963562,0.0007040167693048716,5.9975905418396,0.4444444444444444,0,0.5555555555555556,0,0
260,69.94932,43.42989,0.18344999849796295,60,0.29725000262260437,0,0.01945982500910759,305.98802115406255,129,-103,431,106,3,56,97,1887,352,4.72499418258667,655,19288,8,7100,9848,159.96571350097656,0.848241257156499,241,1.223760724067688,0.12909957766532898,-0.7864961624145508,0.00005127097028889693,6.002753257751465,0.1111111111111111,0,0.8888888888888888,0,0
262,69.92538,43.42841,0.19155000150203705,30,0.3163999915122986,0,0.03501336649060249,12.925322521489024,129,-105,432,105,3,57,98,1671,684,-1.6659857034683228,688,23951,5,4160,8771,141.50604248046875,0.3480178542399296,589,1.8777791261672974,0.00035673347883857787,0.6532724499702454,0.00004114945841138251,6.067728042602539,0,0,1,0,0
263,69.92658,43.43405,0.17204999923706055,30,0.2829500138759613,0,0.03008330427110195,64.16796898181428,129,-104,431,105,3,56,97,-470,677,-0.8930838704109192,674,25406,1,4471,9385,141.5474853515625,0.27167577202218607,475,0.9748870730400085,0.00030065790633670986,-0.14017575979232788,0.00005116886313771829,6.072244167327881,0,0,1,0,0
